country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Austria,1966,AUT,7321524.0,94674312319.0,,0.0,0.0,0.0,,,,0.0,,-4.478,-2.647,7712.546,56.468,,,-4.399,-0.945,2804.836,20.536,,28.925,,,,,4.658,8.827,27087.949,2.095,3.619,5.136,,,20088.371,147.077,,75.34,7.373,1.292,18.821,,,2570.644,8.701,1.667,2844.089,20.823,,9.641,,7.76,3.467,48.142,2367.13,17.331,6575.361,,24.66,7.76,3.467,48.142,2367.13,17.331,6575.361,,24.66,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.941,6.491,71.789,,,9805.181,-3.433,-1.14,4379.404,32.064,,36.773,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,198.325,7.76,3.467,48.142,2367.13,17.331,6575.361,,24.66,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1967,AUT,7376293.0,97560799169.0,,0.0,0.0,0.0,,,,0.0,,-5.342,-3.017,7246.31,53.451,,,-13.023,-2.674,2421.447,17.861,,27.106,,,,,1.028,2.038,27163.17,2.054,0.648,0.953,,,20068.441,148.031,,75.069,-4.194,-0.789,18.032,,,2444.546,-4.109,-0.856,2706.979,19.967,,9.144,,2.118,1.019,49.161,2399.308,17.698,6664.745,,24.931,2.118,1.019,49.161,2399.308,17.698,6664.745,,24.931,,,,0.0,0.0,0.0,0.0,0.0,,0.0,6.63,4.759,76.548,,,10377.586,-2.612,-0.837,4233.366,31.227,,38.819,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,200.363,2.118,1.019,49.161,2399.308,17.698,6664.745,,24.931,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1968,AUT,7414627.0,101902465717.0,,0.0,0.0,0.0,,,,0.0,,-1.267,-0.677,7117.51,52.774,,,-9.853,-1.76,2171.565,16.101,,25.013,,,,,6.926,13.878,28894.449,2.102,8.402,12.438,,,21642.184,160.469,,76.058,6.64,1.197,19.229,,,2593.383,-9.293,-1.856,2442.718,18.112,,9.114,,2.752,1.353,50.514,2452.584,18.185,6812.734,,23.942,2.752,1.353,50.514,2452.584,18.185,6812.734,,23.942,,,,0.0,0.0,0.0,0.0,0.0,,0.0,15.569,11.918,88.466,,,11931.29,1.453,0.454,4272.652,31.68,,41.931,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,214.242,2.752,1.353,50.514,2452.584,18.185,6812.734,,23.942,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1969,AUT,7440306.0,108304558083.0,,0.0,0.0,0.0,,,,0.0,,-1.587,-0.837,6980.412,51.936,,,-8.044,-1.295,1989.992,14.806,,23.723,,,,,3.587,7.685,29827.604,2.049,7.492,12.023,,,23183.395,172.492,,78.788,21.323,4.1,23.329,,,3135.51,-9.018,-1.633,2214.754,16.478,,10.656,,-8.067,-4.075,46.439,2246.951,16.718,6241.529,,21.212,-8.067,-4.075,46.439,2246.951,16.718,6241.529,,21.212,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.902,8.76,97.226,,,13067.473,1.248,0.395,4311.051,32.076,,44.41,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,221.926,-8.067,-4.075,46.439,2246.951,16.718,6241.529,,21.212,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1970,AUT,7466320.0,116016114210.0,,0.0,0.0,0.0,,,,0.0,,7.543,3.918,7480.816,55.854,,,-4.452,-0.659,1894.773,14.147,,22.312,,,,,14.52,32.223,34039.426,2.191,10.844,18.704,,,25607.771,191.196,,76.376,21.299,4.969,28.298,,,3790.087,27.916,4.6,2823.162,21.079,,11.304,,27.346,12.699,59.138,2851.431,21.29,7920.642,,23.624,27.346,12.699,59.138,2851.431,21.29,7920.642,,23.624,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.098,9.818,107.044,,,14336.868,1.45,0.465,4358.337,32.541,,42.76,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,254.149,27.346,12.699,59.138,2851.431,21.29,7920.642,,23.624,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1971,AUT,7499635.0,121950335758.0,,0.0,0.0,0.0,,,,0.0,,-8.273,-4.621,6831.481,51.234,,,2.725,0.385,1937.755,14.532,,20.488,,,,,-0.419,-1.065,33746.195,2.075,6.356,12.151,,,27114.291,203.347,,81.316,14.873,4.209,32.507,,,4334.431,-0.316,-0.067,2801.731,21.012,,12.999,,-20.994,-12.416,46.722,2242.789,16.82,6229.97,,18.684,-20.994,-12.416,46.722,2242.789,16.82,6229.97,,18.684,,,,0.0,0.0,0.0,0.0,0.0,,0.0,11.737,12.563,119.607,,,15948.38,-10.079,-3.28,3901.667,29.261,,47.829,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,253.084,-20.994,-12.416,46.722,2242.789,16.82,6229.97,,18.684,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1972,AUT,7543263.0,129526389919.0,,0.0,0.0,0.0,,,,0.0,,-9.329,-4.78,6158.329,46.454,,,-0.371,-0.054,1919.394,14.478,,17.955,,,,,3.454,8.742,34709.883,2.021,3.619,7.359,,,27933.074,210.707,,81.44,8.069,2.623,35.13,,,4657.103,3.808,0.8,2891.586,21.812,,13.578,,2.779,1.299,48.021,2291.793,17.288,6366.092,,18.56,2.779,1.299,48.021,2291.793,17.288,6366.092,,18.56,,,,0.0,0.0,0.0,0.0,0.0,,0.0,7.956,9.516,129.123,,,17117.643,-1.51,-0.442,3820.514,28.819,,49.907,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,261.826,2.779,1.299,48.021,2291.793,17.288,6366.092,,18.56,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1973,AUT,7585107.0,135852151617.0,,0.0,0.0,0.0,,,,0.0,,-0.612,-0.284,6086.891,46.17,,,-3.248,-0.47,1846.805,14.008,,16.604,,,,,7.518,19.684,37113.535,2.072,6.645,14.002,,,29624.992,224.709,,80.811,9.91,3.481,38.611,,,5090.396,15.639,3.411,3325.364,25.223,,13.886,,11.115,5.338,53.359,2532.489,19.209,7034.691,,19.189,11.115,5.338,53.359,2532.489,19.209,7034.691,,19.189,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.368,10.805,139.928,,,18447.705,4.076,1.175,3954.298,29.994,,50.322,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,281.51,11.115,5.338,53.359,2532.489,19.209,7034.691,,19.189,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1974,AUT,7597963.0,141212924750.0,,0.0,0.0,0.0,,,,0.0,,5.53,2.553,6412.611,48.723,,,-0.138,-0.019,1841.143,13.989,,17.47,,,,,0.516,1.452,37241.844,2.004,-3.963,-8.906,,,28402.668,215.802,,77.379,8.393,3.241,41.852,,,5508.314,-2.819,-0.711,3226.141,24.512,,15.007,,18.236,9.731,63.089,2989.249,22.712,8303.468,,22.621,18.236,9.731,63.089,2989.249,22.712,8303.468,,22.621,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-10.506,-14.7,125.228,,,16481.744,-13.222,-3.966,3425.647,26.028,,44.902,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,282.962,18.236,9.731,63.089,2989.249,22.712,8303.468,,22.621,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1975,AUT,7577833.0,140694752173.0,,0.0,0.0,0.0,,,,0.0,,-13.099,-6.382,5587.423,42.341,,,-6.393,-0.894,1728.018,13.095,,15.296,,,,,-0.671,-1.899,37090.23,1.998,-2.364,-5.101,,,27804.973,210.701,,76.121,-0.12,-0.05,41.802,,,5516.303,6.936,1.7,3459.059,26.212,,15.102,,4.768,3.008,66.098,3140.106,23.795,8722.518,,23.879,4.768,3.008,66.098,3140.106,23.795,8722.518,,23.879,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.063,1.332,126.559,,,16701.246,-8.981,-2.338,3126.264,23.69,,45.722,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,281.064,4.768,3.008,66.098,3140.106,23.795,8722.518,,23.879,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1976,AUT,7564457.0,147134328300.0,,0.0,0.0,0.0,,,,0.0,,6.423,2.719,5956.805,45.06,,,-5.358,-0.702,1638.328,12.393,,15.689,,,,,3.497,9.83,38455.332,1.977,9.198,19.38,,,30416.121,230.081,,80.11,13.895,5.808,47.61,,,6293.923,-9.114,-2.389,3149.358,23.823,,16.577,,-13.572,-8.971,57.127,2718.715,20.566,7551.985,,19.89,-13.572,-8.971,57.127,2718.715,20.566,7551.985,,19.89,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.575,10.852,137.411,,,18165.393,-5.204,-1.233,2968.822,22.458,,47.844,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,290.894,-13.572,-8.971,57.127,2718.715,20.566,7551.985,,19.89,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1977,AUT,7567332.0,154017554077.0,,0.0,0.0,0.0,,,,0.0,,-16.111,-7.26,4995.192,37.8,,,-2.706,-0.335,1593.389,12.058,,13.165,,,,,0.242,0.704,38533.754,1.893,-5.291,-12.174,,,28795.771,217.907,,75.891,1.912,0.91,48.52,,,6411.815,11.614,2.767,3513.783,26.59,,16.898,,21.177,12.098,69.224,3293.208,24.921,9147.8,,24.109,21.177,12.098,69.224,3293.208,24.921,9147.8,,24.109,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-4.239,-5.825,131.587,,,17388.764,-7.457,-1.675,2746.385,20.783,,45.828,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,291.598,21.177,12.098,69.224,3293.208,24.921,9147.8,,24.109,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1978,AUT,7561203.0,153461858932.0,,0.0,0.0,0.0,,,,0.0,,1.592,0.602,5078.851,38.402,,,-1.662,-0.2,1568.17,11.857,,12.813,,,,,4.318,12.592,40230.348,1.982,5.752,12.533,,,30476.65,230.44,,76.885,4.015,1.948,50.468,,,6674.631,0.878,0.233,3547.492,26.823,,16.838,,0.08,0.056,69.28,3298.523,24.941,9162.563,,23.115,0.08,0.056,69.28,3298.523,24.941,9162.563,,23.115,,,,0.0,0.0,0.0,0.0,0.0,,0.0,7.587,9.983,141.57,,,18723.17,0.168,0.035,2753.226,20.818,,47.234,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,304.19,0.08,0.056,69.28,3298.523,24.941,9162.563,,23.115,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1979,AUT,7548345.0,161829470113.0,,0.0,0.0,0.0,,,,0.0,,8.551,3.284,5522.55,41.686,,,-10.891,-1.291,1399.765,10.566,,13.143,,,,,5.926,18.027,42687.133,1.991,3.773,8.695,,,31680.486,239.135,,75.394,-0.848,-0.428,50.04,,,6629.316,-4.225,-1.133,3403.385,25.69,,15.777,,12.654,8.767,78.047,3722.246,28.097,10339.572,,24.606,12.654,8.767,78.047,3722.246,28.097,10339.572,,24.606,,,,0.0,0.0,0.0,0.0,0.0,,0.0,4.125,5.839,147.409,,,19528.621,-3.464,-0.721,2662.39,20.097,,46.475,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,322.217,12.654,8.767,78.047,3722.246,28.097,10339.572,,24.606,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1980,AUT,7548407.0,165574166869.0,,0.0,0.0,0.0,,,,0.0,,2.755,1.149,5674.67,42.835,,,-8.002,-0.845,1287.747,9.72,,13.57,,,,,-0.417,-1.343,42508.809,1.938,-1.814,-4.339,,,31105.391,234.796,,74.383,-3.93,-1.966,48.074,,,6368.758,-14.707,-3.778,2902.841,21.912,,15.23,,3.606,2.814,80.861,3856.429,29.11,10712.305,,25.617,3.606,2.814,80.861,3856.429,29.11,10712.305,,25.617,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-2.389,-3.521,143.887,,,19061.963,-6.996,-1.406,2476.096,18.691,,45.583,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,320.874,3.606,2.814,80.861,3856.429,29.11,10712.305,,25.617,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1981,AUT,7567550.0,165408175664.0,,0.0,0.0,0.0,,,,0.0,,2.37,1.015,5794.478,43.85,,,6.841,0.665,1372.364,10.385,,14.33,,,,,-2.915,-9.354,41165.254,1.883,-6.172,-14.491,,,29111.797,220.305,,71.997,-4.68,-2.25,45.824,,,6055.341,-25.924,-5.68,2144.878,16.231,,14.976,,5.968,4.826,85.687,4076.26,30.847,11322.943,,28.003,5.968,4.826,85.687,4076.26,30.847,11322.943,,28.003,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-9.213,-13.257,130.631,,,17261.979,-11.326,-2.117,2190.098,16.574,,42.691,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,311.52,5.968,4.826,85.687,4076.26,30.847,11322.943,,28.003,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1982,AUT,7573078.0,168565433094.0,,0.0,0.0,0.0,,,,0.0,,-4.89,-2.144,5507.081,41.706,,,7.71,0.801,1477.093,11.186,,14.1,,,,,-3.274,-10.198,39788.531,1.788,-4.695,-10.343,,,27724.738,209.962,,70.985,-3.205,-1.469,44.355,,,5856.966,-7.843,-1.273,1975.209,14.958,,14.996,,0.159,0.136,85.823,4079.755,30.896,11332.651,,29.015,0.159,0.136,85.823,4079.755,30.896,11332.651,,29.015,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-5.152,-6.73,123.901,,,16360.69,3.89,0.645,2273.623,17.218,,41.889,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,301.322,0.159,0.136,85.823,4079.755,30.896,11332.651,,29.015,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1983,AUT,7561166.0,173293645734.0,,0.0,0.0,0.0,,,,0.0,,7.074,2.95,5905.945,44.656,,,-7.765,-0.869,1364.549,10.318,,15.137,,,,,-0.274,-0.827,39741.906,1.734,0.015,0.031,,,27772.525,209.993,,71.182,2.033,0.902,45.257,,,5985.46,-9.017,-1.349,1799.944,13.61,,15.341,,-0.939,-0.806,85.017,4047.828,30.606,11243.966,,28.818,-0.939,-0.806,85.017,4047.828,30.606,11243.966,,28.818,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-3.084,-3.821,120.08,,,15881.119,-3.744,-0.645,2191.948,16.574,,40.704,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,300.495,-0.939,-0.806,85.017,4047.828,30.606,11243.966,,28.818,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1984,AUT,7560715.0,173865898335.0,,0.0,0.0,0.0,,,,0.0,,13.952,6.231,6730.368,50.886,,,-3.716,-0.383,1313.922,9.934,,17.388,,,,,-1.007,-3.027,39343.98,1.711,3.849,8.082,,,28843.139,218.075,,74.516,11.342,5.133,50.39,,,6664.699,4.651,0.633,1883.775,14.243,,17.218,,-12.274,-10.435,74.582,3551.194,26.85,9864.426,,25.484,-12.274,-10.435,74.582,3551.194,26.85,9864.426,,25.484,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-2.733,-3.281,116.798,,,15448.071,-7.549,-1.251,2026.595,15.323,,39.91,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,297.469,-12.274,-10.435,74.582,3551.194,26.85,9864.426,,25.484,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Austria,1985,AUT,7564310.0,177760570016.0,,0.0,0.0,0.0,,,,0.0,,-0.14,-0.071,6717.731,50.815,,,5.225,0.519,1381.923,10.453,,16.38,,,43.742,17.254,6.164,18.337,41749.422,1.777,1.705,3.718,,,29320.92,221.793,,71.494,7.148,3.602,53.992,,,7137.677,-8.804,-1.254,1717.103,12.989,,17.404,,14.621,10.904,85.487,4068.467,30.775,11301.297,70.356,27.556,18.134,13.852,88.434,4193.175,31.718,11691.008,72.513,28.506,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.187,116.986,,,15465.512,-4.456,-0.683,1935.371,14.64,,37.71,2.948,0.943,,,2.948,124.708,,389.711,2.157,,0.95,5782.682,315.806,18.134,13.852,88.434,4193.175,31.718,11691.008,72.513,28.506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1986,AUT,7569397.0,181932973945.0,,0.0,0.0,0.0,,,,0.0,,-10.848,-5.512,5984.955,45.303,,,-3.635,-0.38,1330.792,10.073,,14.576,,,43.977,17.373,0.199,0.629,41804.465,1.739,-0.383,-0.85,,,29188.859,220.942,,71.086,-2.908,-1.57,52.421,,,6925.422,-4.966,-0.645,1630.732,12.344,,16.866,,0.418,0.358,85.844,4082.746,30.904,11340.961,70.273,27.62,1.491,1.433,89.868,4252.839,32.191,11872.502,73.201,28.914,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.327,6.232,123.218,,,16278.483,0.0,0.0,1934.071,14.64,,39.644,4.023,1.288,,36.485,1.076,170.093,,531.54,2.928,,1.295,5809.842,316.435,1.491,1.433,89.868,4252.839,32.191,11872.502,73.201,28.914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,1987,AUT,7574314.0,184993439227.0,,0.0,0.0,0.0,,,,0.0,,-0.801,-0.363,5933.137,44.939,,,-6.164,-0.621,1247.956,9.452,,13.717,,,49.688,18.909,5.557,17.584,44098.918,1.806,2.509,5.544,,,29901.793,226.486,,69.131,4.32,2.265,54.686,,,7219.898,5.128,0.633,1713.247,12.977,,16.692,,14.51,12.456,98.3,4672.105,35.388,12978.069,71.22,30.005,12.744,11.263,101.131,4791.696,36.294,13351.79,73.043,30.869,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.956,3.642,126.86,,,16748.758,-5.666,-0.829,1823.311,13.81,,38.722,2.831,0.906,,-29.645,-1.193,119.59,,373.72,1.823,,0.864,6560.066,334.019,12.744,11.263,101.131,4791.696,36.294,13351.79,73.043,30.869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
