geo,country_name,time,sex,age,indicator_code,indicator_label,value,unit,data_suppressed,source_dataset
CY,Cyprus,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,37.4,PC,False,hlth_ehis_pe3
CY,Cyprus,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,34.5,PC,False,hlth_ehis_pe3
CZ,Czechia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,40.5,PC,False,hlth_ehis_pe3
CZ,Czechia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,40.2,PC,False,hlth_ehis_pe3
DE,Germany,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,69.1,PC,False,hlth_ehis_pe3
DE,Germany,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,71.8,PC,False,hlth_ehis_pe3
DK,Denmark,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,78.3,PC,False,hlth_ehis_pe3
DK,Denmark,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,79.7,PC,False,hlth_ehis_pe3
EE,Estonia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,41.2,PC,False,hlth_ehis_pe3
EE,Estonia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,50.1,PC,False,hlth_ehis_pe3
EL,Greece,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,25.5,PC,False,hlth_ehis_pe3
EL,Greece,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,28.0,PC,False,hlth_ehis_pe3
ES,Spain,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,44.8,PC,False,hlth_ehis_pe3
ES,Spain,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,50.3,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,44.2,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,46.5,PC,False,hlth_ehis_pe3
EU28,European Union - 28 countries (2013-2020),2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,46.0,PC,False,hlth_ehis_pe3
FI,Finland,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,78.0,PC,False,hlth_ehis_pe3
FR,France,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,50.4,PC,False,hlth_ehis_pe3
FR,France,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,46.8,PC,False,hlth_ehis_pe3
HR,Croatia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,20.9,PC,False,hlth_ehis_pe3
HR,Croatia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,33.5,PC,False,hlth_ehis_pe3
HU,Hungary,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,38.2,PC,False,hlth_ehis_pe3
HU,Hungary,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,46.4,PC,False,hlth_ehis_pe3
IE,Ireland,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,49.7,PC,False,hlth_ehis_pe3
IE,Ireland,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,53.8,PC,False,hlth_ehis_pe3
IS,Iceland,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,75.5,PC,False,hlth_ehis_pe3
IS,Iceland,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,77.7,PC,False,hlth_ehis_pe3
IT,Italy,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,26.6,PC,False,hlth_ehis_pe3
IT,Italy,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,28.7,PC,False,hlth_ehis_pe3
LT,Lithuania,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,25.2,PC,False,hlth_ehis_pe3
LT,Lithuania,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,33.6,PC,False,hlth_ehis_pe3
LU,Luxembourg,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,67.7,PC,False,hlth_ehis_pe3
LU,Luxembourg,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,68.8,PC,False,hlth_ehis_pe3
LV,Latvia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,44.1,PC,False,hlth_ehis_pe3
LV,Latvia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,43.5,PC,False,hlth_ehis_pe3
MT,Malta,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,52.4,PC,False,hlth_ehis_pe3
MT,Malta,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,27.8,PC,False,hlth_ehis_pe3
NL,Netherlands,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,57.3,PC,False,hlth_ehis_pe3
NO,Norway,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,74.2,PC,False,hlth_ehis_pe3
NO,Norway,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,84.9,PC,False,hlth_ehis_pe3
PL,Poland,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,24.2,PC,False,hlth_ehis_pe3
PL,Poland,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,27.8,PC,False,hlth_ehis_pe3
PT,Portugal,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,35.0,PC,False,hlth_ehis_pe3
PT,Portugal,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,34.9,PC,False,hlth_ehis_pe3
RO,Romania,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,3.7,PC,False,hlth_ehis_pe3
RO,Romania,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,5.1,PC,False,hlth_ehis_pe3
RS,Serbia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,13.7,PC,False,hlth_ehis_pe3
SE,Sweden,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,75.5,PC,False,hlth_ehis_pe3
SE,Sweden,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,78.1,PC,False,hlth_ehis_pe3
SI,Slovenia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,60.0,PC,False,hlth_ehis_pe3
SI,Slovenia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,62.7,PC,False,hlth_ehis_pe3
SK,Slovakia,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,34.9,PC,False,hlth_ehis_pe3
SK,Slovakia,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,33.8,PC,False,hlth_ehis_pe3
TR,Türkiye,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,5.3,PC,False,hlth_ehis_pe3
TR,Türkiye,2019,F,Y15-64,MV_AERO_SPRT,Aerobic sports,5.7,PC,False,hlth_ehis_pe3
UK,United Kingdom,2014,F,Y15-64,MV_AERO_SPRT,Aerobic sports,59.3,PC,False,hlth_ehis_pe3
AT,Austria,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,81.2,PC,False,hlth_ehis_pe3
AT,Austria,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,77.0,PC,False,hlth_ehis_pe3
BE,Belgium,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,64.2,PC,False,hlth_ehis_pe3
BE,Belgium,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,53.8,PC,False,hlth_ehis_pe3
BG,Bulgaria,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,27.1,PC,False,hlth_ehis_pe3
BG,Bulgaria,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,24.2,PC,False,hlth_ehis_pe3
CY,Cyprus,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,37.7,PC,False,hlth_ehis_pe3
CY,Cyprus,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,31.3,PC,False,hlth_ehis_pe3
CZ,Czechia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,66.2,PC,False,hlth_ehis_pe3
CZ,Czechia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,58.9,PC,False,hlth_ehis_pe3
DE,Germany,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,74.3,PC,False,hlth_ehis_pe3
DE,Germany,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,80.2,PC,False,hlth_ehis_pe3
DK,Denmark,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,83.3,PC,False,hlth_ehis_pe3
DK,Denmark,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,82.2,PC,False,hlth_ehis_pe3
EE,Estonia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,52.9,PC,False,hlth_ehis_pe3
EE,Estonia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,59.8,PC,False,hlth_ehis_pe3
EL,Greece,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,40.1,PC,False,hlth_ehis_pe3
EL,Greece,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,50.3,PC,False,hlth_ehis_pe3
ES,Spain,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,47.7,PC,False,hlth_ehis_pe3
ES,Spain,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,56.8,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,52.8,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,55.9,PC,False,hlth_ehis_pe3
EU28,European Union - 28 countries (2013-2020),2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,53.7,PC,False,hlth_ehis_pe3
FI,Finland,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,81.6,PC,False,hlth_ehis_pe3
FR,France,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,52.4,PC,False,hlth_ehis_pe3
FR,France,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,52.1,PC,False,hlth_ehis_pe3
HR,Croatia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,26.0,PC,False,hlth_ehis_pe3
HR,Croatia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,48.8,PC,False,hlth_ehis_pe3
HU,Hungary,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,53.2,PC,False,hlth_ehis_pe3
HU,Hungary,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,53.7,PC,False,hlth_ehis_pe3
IE,Ireland,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,59.1,PC,False,hlth_ehis_pe3
IE,Ireland,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,58.8,PC,False,hlth_ehis_pe3
IS,Iceland,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,80.6,PC,False,hlth_ehis_pe3
IS,Iceland,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,88.8,PC,False,hlth_ehis_pe3
IT,Italy,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,35.7,PC,False,hlth_ehis_pe3
IT,Italy,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,40.8,PC,False,hlth_ehis_pe3
LT,Lithuania,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,44.2,PC,False,hlth_ehis_pe3
LT,Lithuania,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,39.3,PC,False,hlth_ehis_pe3
LU,Luxembourg,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,77.0,PC,False,hlth_ehis_pe3
LU,Luxembourg,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,72.9,PC,False,hlth_ehis_pe3
LV,Latvia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,53.3,PC,False,hlth_ehis_pe3
LV,Latvia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,54.3,PC,False,hlth_ehis_pe3
MT,Malta,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,54.8,PC,False,hlth_ehis_pe3
MT,Malta,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,38.6,PC,False,hlth_ehis_pe3
NL,Netherlands,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,68.3,PC,False,hlth_ehis_pe3
NO,Norway,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,73.6,PC,False,hlth_ehis_pe3
NO,Norway,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,87.7,PC,False,hlth_ehis_pe3
PL,Poland,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,37.6,PC,False,hlth_ehis_pe3
PL,Poland,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,35.3,PC,False,hlth_ehis_pe3
PT,Portugal,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,40.8,PC,False,hlth_ehis_pe3
PT,Portugal,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,42.8,PC,False,hlth_ehis_pe3
RO,Romania,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,10.2,PC,False,hlth_ehis_pe3
RO,Romania,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,10.7,PC,False,hlth_ehis_pe3
RS,Serbia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,23.6,PC,False,hlth_ehis_pe3
SE,Sweden,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,78.8,PC,False,hlth_ehis_pe3
SE,Sweden,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,78.1,PC,False,hlth_ehis_pe3
SI,Slovenia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,79.2,PC,False,hlth_ehis_pe3
SI,Slovenia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,78.9,PC,False,hlth_ehis_pe3
SK,Slovakia,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,59.0,PC,False,hlth_ehis_pe3
SK,Slovakia,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,45.8,PC,False,hlth_ehis_pe3
TR,Türkiye,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,7.0,PC,False,hlth_ehis_pe3
TR,Türkiye,2019,F,Y18-24,MV_AERO_SPRT,Aerobic sports,7.3,PC,False,hlth_ehis_pe3
UK,United Kingdom,2014,F,Y18-24,MV_AERO_SPRT,Aerobic sports,59.6,PC,False,hlth_ehis_pe3
AT,Austria,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,76.0,PC,False,hlth_ehis_pe3
AT,Austria,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,72.0,PC,False,hlth_ehis_pe3
BE,Belgium,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,63.6,PC,False,hlth_ehis_pe3
BE,Belgium,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,53.8,PC,False,hlth_ehis_pe3
BG,Bulgaria,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,22.1,PC,False,hlth_ehis_pe3
BG,Bulgaria,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,20.2,PC,False,hlth_ehis_pe3
CY,Cyprus,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,38.4,PC,False,hlth_ehis_pe3
CY,Cyprus,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,33.0,PC,False,hlth_ehis_pe3
CZ,Czechia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,62.8,PC,False,hlth_ehis_pe3
CZ,Czechia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,47.3,PC,False,hlth_ehis_pe3
DE,Germany,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,70.3,PC,False,hlth_ehis_pe3
DE,Germany,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,80.8,PC,False,hlth_ehis_pe3
DK,Denmark,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,81.9,PC,False,hlth_ehis_pe3
DK,Denmark,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,80.2,PC,False,hlth_ehis_pe3
EE,Estonia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,51.7,PC,False,hlth_ehis_pe3
EE,Estonia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,57.5,PC,False,hlth_ehis_pe3
EL,Greece,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,36.6,PC,False,hlth_ehis_pe3
EL,Greece,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,46.0,PC,False,hlth_ehis_pe3
ES,Spain,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,48.9,PC,False,hlth_ehis_pe3
ES,Spain,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,53.7,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,53.7,PC,False,hlth_ehis_pe3
EU28,European Union - 28 countries (2013-2020),2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,51.7,PC,False,hlth_ehis_pe3
FI,Finland,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,82.2,PC,False,hlth_ehis_pe3
FR,France,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,50.9,PC,False,hlth_ehis_pe3
FR,France,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,49.4,PC,False,hlth_ehis_pe3
HR,Croatia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,25.3,PC,False,hlth_ehis_pe3
HR,Croatia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,45.4,PC,False,hlth_ehis_pe3
HU,Hungary,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,50.2,PC,False,hlth_ehis_pe3
HU,Hungary,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,49.6,PC,False,hlth_ehis_pe3
IE,Ireland,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,58.4,PC,False,hlth_ehis_pe3
IE,Ireland,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,65.5,PC,False,hlth_ehis_pe3
IS,Iceland,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,79.8,PC,False,hlth_ehis_pe3
IS,Iceland,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,78.0,PC,False,hlth_ehis_pe3
IT,Italy,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,34.4,PC,False,hlth_ehis_pe3
IT,Italy,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,37.1,PC,False,hlth_ehis_pe3
LT,Lithuania,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,35.9,PC,False,hlth_ehis_pe3
LT,Lithuania,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,36.9,PC,False,hlth_ehis_pe3
LU,Luxembourg,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,74.7,PC,False,hlth_ehis_pe3
LU,Luxembourg,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,70.9,PC,False,hlth_ehis_pe3
LV,Latvia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,51.7,PC,False,hlth_ehis_pe3
LV,Latvia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,49.2,PC,False,hlth_ehis_pe3
MT,Malta,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,55.1,PC,False,hlth_ehis_pe3
MT,Malta,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,37.5,PC,False,hlth_ehis_pe3
NL,Netherlands,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,69.3,PC,False,hlth_ehis_pe3
NO,Norway,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,72.2,PC,False,hlth_ehis_pe3
NO,Norway,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,84.2,PC,False,hlth_ehis_pe3
PL,Poland,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,34.0,PC,False,hlth_ehis_pe3
PL,Poland,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,33.9,PC,False,hlth_ehis_pe3
PT,Portugal,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,41.5,PC,False,hlth_ehis_pe3
PT,Portugal,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,39.8,PC,False,hlth_ehis_pe3
RO,Romania,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,7.6,PC,False,hlth_ehis_pe3
RO,Romania,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,7.9,PC,False,hlth_ehis_pe3
RS,Serbia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,22.6,PC,False,hlth_ehis_pe3
SE,Sweden,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,77.9,PC,False,hlth_ehis_pe3
SE,Sweden,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,79.3,PC,False,hlth_ehis_pe3
SI,Slovenia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,74.7,PC,False,hlth_ehis_pe3
SI,Slovenia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,74.6,PC,False,hlth_ehis_pe3
SK,Slovakia,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,49.9,PC,False,hlth_ehis_pe3
SK,Slovakia,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,37.8,PC,False,hlth_ehis_pe3
TR,Türkiye,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,6.7,PC,False,hlth_ehis_pe3
TR,Türkiye,2019,F,Y18-29,MV_AERO_SPRT,Aerobic sports,7.3,PC,False,hlth_ehis_pe3
UK,United Kingdom,2014,F,Y18-29,MV_AERO_SPRT,Aerobic sports,60.1,PC,False,hlth_ehis_pe3
AT,Austria,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,72.6,PC,False,hlth_ehis_pe3
BE,Belgium,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,56.4,PC,False,hlth_ehis_pe3
BG,Bulgaria,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,13.1,PC,False,hlth_ehis_pe3
CY,Cyprus,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,36.6,PC,False,hlth_ehis_pe3
CZ,Czechia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,49.7,PC,False,hlth_ehis_pe3
DE,Germany,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,67.1,PC,False,hlth_ehis_pe3
DK,Denmark,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,77.0,PC,False,hlth_ehis_pe3
EE,Estonia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,45.5,PC,False,hlth_ehis_pe3
EL,Greece,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,29.6,PC,False,hlth_ehis_pe3
ES,Spain,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,45.9,PC,False,hlth_ehis_pe3
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,44.9,PC,False,hlth_ehis_pe3
EU28,European Union - 28 countries (2013-2020),2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,47.0,PC,False,hlth_ehis_pe3
FI,Finland,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,79.7,PC,False,hlth_ehis_pe3
FR,France,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,47.2,PC,False,hlth_ehis_pe3
HR,Croatia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,22.6,PC,False,hlth_ehis_pe3
HU,Hungary,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,44.4,PC,False,hlth_ehis_pe3
IE,Ireland,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,55.6,PC,False,hlth_ehis_pe3
IS,Iceland,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,75.8,PC,False,hlth_ehis_pe3
IT,Italy,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,29.6,PC,False,hlth_ehis_pe3
LT,Lithuania,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,27.0,PC,False,hlth_ehis_pe3
LU,Luxembourg,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,69.1,PC,False,hlth_ehis_pe3
LV,Latvia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,48.8,PC,False,hlth_ehis_pe3
MT,Malta,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,51.7,PC,False,hlth_ehis_pe3
NO,Norway,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,73.8,PC,False,hlth_ehis_pe3
PL,Poland,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,29.1,PC,False,hlth_ehis_pe3
PT,Portugal,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,35.9,PC,False,hlth_ehis_pe3
RO,Romania,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,4.6,PC,False,hlth_ehis_pe3
SE,Sweden,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,75.2,PC,False,hlth_ehis_pe3
SI,Slovenia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,65.8,PC,False,hlth_ehis_pe3
SK,Slovakia,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,40.6,PC,False,hlth_ehis_pe3
TR,Türkiye,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,6.4,PC,False,hlth_ehis_pe3
UK,United Kingdom,2014,F,Y18-44,MV_AERO_SPRT,Aerobic sports,61.5,PC,False,hlth_ehis_pe3
AT,Austria,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,73.7,PC,False,hlth_ehis_pe3
AT,Austria,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,67.4,PC,False,hlth_ehis_pe3
BE,Belgium,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,49.2,PC,False,hlth_ehis_pe3
BE,Belgium,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,42.8,PC,False,hlth_ehis_pe3
BG,Bulgaria,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,8.7,PC,False,hlth_ehis_pe3
BG,Bulgaria,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,11.5,PC,False,hlth_ehis_pe3
CY,Cyprus,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,37.1,PC,False,hlth_ehis_pe3
CY,Cyprus,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,34.2,PC,False,hlth_ehis_pe3
CZ,Czechia,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,39.8,PC,False,hlth_ehis_pe3
CZ,Czechia,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,39.1,PC,False,hlth_ehis_pe3
DE,Germany,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,68.3,PC,False,hlth_ehis_pe3
DE,Germany,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,70.9,PC,False,hlth_ehis_pe3
DK,Denmark,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,78.0,PC,False,hlth_ehis_pe3
DK,Denmark,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,79.3,PC,False,hlth_ehis_pe3
EE,Estonia,2014,F,Y18-64,MV_AERO_SPRT,Aerobic sports,39.9,PC,False,hlth_ehis_pe3
EE,Estonia,2019,F,Y18-64,MV_AERO_SPRT,Aerobic sports,49.5,PC,False,hlth_ehis_pe3
